created_at,id_str,full_text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Thu Jul 02 10:51:57 +0000 2020,1278642562736193537,"RT @drdavidsamadi: .@realDonaldTrump,

I am asking you on behalf of the American people to please STOP the lockdown due to COVID-19.

Gover…",0,8242,875093509623119873,Bonnie Montgomery 🇺🇸,BonnieGranny1,"Oklahoma, USA",Trump 2020🇺🇸. Christian🙏🏻. Granny to 2 grandchildren!,778,348,,drdavidsamadi|realDonaldTrump
Thu Jul 02 10:52:10 +0000 2020,1278642615915773954,@Morning_Joe @BhadeliaMD Trump can’t read classified briefing about Putin bounty on America Military but Trump can read classified briefing about who put paint 🎨 on a Racist Stature. Trump is a disgrace and incompetent President 💩 https://t.co/lZBOAyYe1H,0,0,74069193,Woody,woody5050,,"Smooth jazz DJ,",159,37,,BhadeliaMD|Morning_Joe
Thu Jul 02 10:52:56 +0000 2020,1278642811525632000,RT @tedlieu: Dear @realDonaldTrump &amp; @GOP: This is not okay.,0,6638,340757907,@CarlosTryidero,CarlosTryidero,"New York, USA",Naci en la tierra de la eterna primavera ANTIGUA GUATEMALA,3264,2441,,GOP|realDonaldTrump|tedlieu
Thu Jul 02 10:53:48 +0000 2020,1278643025728679939,"RT @kim: GRASSLEY: ""The more empathy the president can show, the more he's going to go up in the polls.""

TRUMP: *Premieres new Hitler logo*",0,2984,863407685932392449,Suburban Mom Against Trump,FunnestBestest,USA,"Enough is enough. Vote Trump the tax fraudster charity thief #covid #superspreader out of our White House. 
Vote #BidenHarristoEndThisNightmare",3048,2711,,kim
Thu Jul 02 10:54:06 +0000 2020,1278643104795500544,"RT @ProjectLincoln: American soldiers’ lives are in danger and Trump has done nothing to stop it.

Add ‘America First’ to the laundry list…",0,52531,1263229712513601538,Retired CFO,TheRetiredCFO,sharpenyourcriticalthinking ,"Family man, love my wife & kids, into woodworking, fishing and my grandkids.  
Let's leave this world a better place than we found it.",57,16,,ProjectLincoln
Thu Jul 02 10:54:23 +0000 2020,1278643172449673216,RT @FordJohnathan5: The George W Bush Super PAC says it’s suspending all operations with GOP as long as Trump is running. Will move all fun…,0,24243,838853758285189120,chris walker,cwliveslife1,,,108,162,,FordJohnathan5
Thu Jul 02 12:53:04 +0000 2020,1278673042441306112,RT @ACLU: BREAKING: Trump is proposing a rule allowing federally funded homeless shelters to turn away trans and gender non-conforming peop…,0,29623,31071216,Mr. Naivax,NaivaxWolf,"Provo, UT",Nay-vix.,452,126,,ACLU
Thu Jul 02 12:53:16 +0000 2020,1278673090394947590,"RT @WayneDupreeShow: Harvard girl who vowed to ""STAB"" anyone who said the words ""All Lives Matter"" just lost her new job because of it ...…",0,3741,27763903,Maddog59,tmadd59,"Lago Vista, TX","Remember strength in numbers. 
Survivor of the Great #TwitterLockOut 2018
🇺🇸🇺🇸🇺🇸#MAGA
#DrainTheSwamp
#BoomerSooner
#2ADefenders
#KAG2020",19875,18570,,WayneDupreeShow
Thu Jul 02 12:53:33 +0000 2020,1278673163497472001,"RT @TrumpWarRoom: Joe Biden himself admitted he gets “tired” and “I’ll find myself searching [for words] for a second.”
https://t.co/Kaq4LL…",0,533,1056746035727532032,general,general80152447,,MAGA  Love my president and USA  US Navy Veteran,710,520,,TrumpWarRoom
Thu Jul 02 12:54:03 +0000 2020,1278673291314634760,RT @realDonaldTrump: “Minneapolis City Council unanimously approves proposal to disband police.” @TIME  The Democrats would do this all ove…,0,15717,4899115402,Trump 30330 (Parler: Trump 30330) south Fl Realtor,aileeng009,"Florida, USA","love our President! Made in Cuba, born in the USA! Always have an open mind, ask questions. truth & justice. #Qanon #WWG1WGA #MAGA #KAG #Trump2020 #LawandOrder",5765,6560,,TIME|realDonaldTrump
Thu Jul 02 12:55:12 +0000 2020,1278673580557991937,"RT @RealKyleMorris: Joe Biden vows to reverse President Trump’s tax cuts, which have benefitted small businesses and the majority of workin…",0,1007,1219981026568679424,blank,WalmartSmelly,,,1234,1174,,RealKyleMorris
Thu Jul 02 12:55:14 +0000 2020,1278673585431891977,@the_resistor @WhiteHouse @realDonaldTrump https://t.co/yHR3EjTCph,0,0,15764583,csh1959,csh1959,sc,"Hello, Vet your pet, keep them healthy",430,341,,WhiteHouse|realDonaldTrump|the_resistor
Thu Jul 02 12:55:16 +0000 2020,1278673593770147840,RT @JoeBiden: I’ll read my daily briefings.,0,48161,787774580,Christian Brey,ChrisBrey1,München,Csikszentmihalyi -sapere aude,3095,1602,,JoeBiden
Thu Jul 02 12:55:25 +0000 2020,1278673633066602496,RT @RepAdamSchiff: Trump welcomed Russia’s election help in 2016. He tried to coerce Ukraine’s help in 2019. And he begged China for it thi…,0,8546,2432839993,Jeff Meno,zerojeff_tweet,"Saginaw Township South, MI","Sometimes happy, always sarcastic music loving pessimist.",414,91,,RepAdamSchiff
Thu Jul 02 14:55:13 +0000 2020,1278703784198377473,RT @realDonaldTrump: https://t.co/RoStyVtRe7,0,11660,916110690880032768,Purigen Shaka,PurigenS,United States,"Retired Army, K9 handler/trainer, like long distance motorcycle trips, here to support my Commander in Chief President Trump",2917,2884,,realDonaldTrump
Thu Jul 02 14:55:34 +0000 2020,1278703869841649664,"@thomaskaine5 No. The GOP senate will support Trump no matter what shit he pulls, how many lies he tells, how many dictators he bows down to, and how many people are killed by his stupidity, ego, and ignorance. It’s disgusting. #GOPCowards #GOPCorruptionOverCountry #GOPBetrayedAmerica",0,0,242114102,Jennifer Biden/Harris 2020! 💙,jennobrien71,United States,My opinions are my own.,376,146,GOPBetrayedAmerica|GOPCorruptionOverCountry|GOPCowards,thomaskaine5
Thu Jul 02 14:55:39 +0000 2020,1278703890238767107,@chipfranklin @HillaryClinton @JoeBiden @atrupar He’ll tweet about the 120 million that died from COVID 9 🤪🤪😂,2,0,714622259965607936,Frank Middleton,FrankHMiddleton,,,119,44,,HillaryClinton|JoeBiden|atrupar|chipfranklin
Thu Jul 02 14:56:03 +0000 2020,1278703990398648322,"@stackoffski1 @4Lucylu44 @nytimes @TheDemocrats @realDonaldTrump There is no ""claim to refute"" - you are another tin-foil hat wearing Russian COllusion Narrative deadender  - you are exactly why psychiatrists exist  - because you are insane...does you mom know you turned out this badly?",3,1,172511244,Tony Shaffer,T_S_P_O_O_K_Y,Earth..mostly...,"Snarky bastard, NYTs bestselling author, ret Intel Operative, President @theLCPR , Advising Producer-Chain of Command & Trump 2020 Advisory Board",20794,102802,,4Lucylu44|TheDemocrats|nytimes|realDonaldTrump|stackoffski1
Thu Jul 02 14:56:03 +0000 2020,1278703990465757185,RT @DrT99118842: #dershowitz Dershowitz and Trump must be terrified that Ghislaine Maxwell has been arrested. Keep Barr away from her befor…,0,75,45512042,LordPrettyFlackoCody,allballsout,The Clouds,Out in Crestwood ✈️ HP❤️,916,425,dershowitz,
Thu Jul 02 14:56:04 +0000 2020,1278703995754668035,RT @tedlieu: Dear @realDonaldTrump &amp; @GOP: This is not okay. https://t.co/g1sXDmrcLV,0,6638,804437526547075072,Barbara Prete,poisonIvy1206,"Spokane, WA","Old gray haired woman living in the country for over 40 years and have the bad joints to show for it.
Union wife recovered republican and lover of outdoors",2358,1566,,GOP|realDonaldTrump|tedlieu
Thu Jul 02 14:56:39 +0000 2020,1278704144795107329,"RT @riotwomennn: @KlasfeldReports Trump &amp; Barr is this why you fired Geoffrey Berman as US Attorney for SDNY?

Ghislane Maxwell, long-time…",0,590,1477603135,kay quinn,AlephsMom,,#GunTotingLiberal #GunSenseNow #ProudCardCarryingSlytherin #RaisingaRavenclaw #RaisingaGentleman #StillWithHer #RESIST #ImpeachTrumpPenceNOW #AZDbacks ❤️⚾️💙,1712,1671,,KlasfeldReports|riotwomennn
Thu Jul 02 16:55:42 +0000 2020,1278734104415088640,RT @TravisAllen02: I’m sure glad Obama killed Osama bin Laden before Trump had a chance to become friends with him.,0,27693,116071197,Manny Guevara,manny_guevara,puerto rico,,338,88,,TravisAllen02
Thu Jul 02 16:56:02 +0000 2020,1278734187428671488,@IJasonAlexander Because if Trump acknowledges the pandemic he also admits his failure.,1,0,2894226300,bestzydiak,bestzydiak,United States,You’re all so awesome. I got nothin’.,333,84,,IJasonAlexander
Thu Jul 02 16:56:35 +0000 2020,1278734326985904128,RT @StevieStacks84: Wait until Trump gets 4 SCOTUS picks in 2021!!! 👽👽👽👽👽,0,4,62842905,Lori Williams,icalledonjesus,"Florida, USA","I love my Lord, my husband & my children & grandchildren.
#VoteRedRemoveEVERYDemocrat
#TrumpPence2020 #4MoreYears
#GodWins #WWG1WGA",3882,4082,,StevieStacks84
Thu Jul 02 16:56:51 +0000 2020,1278734393528537092,"RT @Mike_Pence: President @realDonaldTrump has cut taxes, rolled back regulation, fought for free and fair trade, unleashed American energy…",0,1803,962897371930791936,Joyce Lewis,JoyceLe43164250,,,156,83,,Mike_Pence|realDonaldTrump
Thu Jul 02 18:56:38 +0000 2020,1278764537584500737,"RT @parscale: CNN is the only network not covering President Trump’s remarks on June’s MASSIVE jobs report.

Jeff Zucker doesn’t want Ameri…",0,7780,903749549507870721,Janet,Janet23400226,,#MAGA 2020 Deplorable Chump,236,114,,parscale
Thu Jul 02 18:57:06 +0000 2020,1278764654236364800,"RT @thehill: VP Mike Pence: ""I couldn't be more proud of our nation's response to the coronavirus pandemic."" https://t.co/o4pBRUzdCF",0,330,164399026,Roland Maldonado,roland_israel,"Chandler, AZ","Supports #BlackLivesMatter #VotingRights and #Equality of all. Human Brillo Pad, Loving Father & Husband. #Teachers #Education #PressFreedom #Resistance #Comics",179,183,,thehill
Thu Jul 02 18:57:17 +0000 2020,1278764701057335296,"RT @AnOpenSecret: Trump kicked Epstein out of Mar-a-Lago many years before his 2007 arrest

Ghislaine Maxwell, Epstein’s procurer of undera…",0,75,737319512593158144,Patroske,patroske,USA,Granddaughter of WWII Vet 79th Infantry  @JoelSGilbert @CharlieKirk11 #TPUSA @CharlieSkyeBoat,3136,1399,,AnOpenSecret
Thu Jul 02 18:57:28 +0000 2020,1278764745903005702,"@POTUS
@realDonaldTrump
@WhiteHouse https://t.co/i1JlHoS9HM",0,0,122140389,Brenda Stiles,brendastiles,Kansas,,772,508,,POTUS|WhiteHouse|realDonaldTrump
Thu Jul 02 18:58:08 +0000 2020,1278764913780031488,RT @TeaPainUSA: Medieval. https://t.co/qZn22z7GGI,0,161,1135452404,Dave Hess.,GpaHess,Good Old USA,"#TheResistance
Currently living the American dream! Wannabe cook. Happy grandfather of six.",500,292,,TeaPainUSA
Thu Jul 02 18:58:15 +0000 2020,1278764941508513796,@FogCityMidge @realDonaldTrump So you think that there’s a conspiracy by the DSHS (under the leadership of a long-time Republican) and our state’s pro-Trump leaders (who accelerated reopen plans) to inflate the numbers? The logic doesn’t check out. Find a better conspiracy to peddle.,0,0,187965691,Rami Z,rami_tx,"Dallas, TX",Lawyer based in DFW & ETX • Traveler  • Texas A&M & SMU Law Grad • Buy the ticket. Take the ride.,472,106,,FogCityMidge|realDonaldTrump
Thu Jul 02 18:58:25 +0000 2020,1278764984282071041,"RT @wsteaks: Herman Cain, who is 74, attended Trump's Tulsa rally as a surrogate for the Trump campaign

Here's a photo he posted inside wi…",0,1788,17679704,I Am The Storm,mikey2020,Columbus OH,"#TheResistance, #FBR, Whiskey-Tango-Foxtrot-NO DM'S Traveler, Sculler, Artisan, Proud Liberal, ""I'm learning to fly, but I ain't got wings",31732,32087,,wsteaks
Thu Jul 02 20:57:26 +0000 2020,1278794934917742593,"RT @JoeBiden: “Mr. President, it's too much.” https://t.co/WEebjiPKgj",0,49262,411698120,Curt folden,Foldyboom83,,,459,12,,JoeBiden
Thu Jul 02 20:57:45 +0000 2020,1278795015477575682,@LynnZee61472629 @EntheosShines @elenochle @dbongino @GenFlynn @DanScavino @realDonaldTrump @PressSec @prayingmedic ❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸,1,0,1242864942409121792,Reba,Reba_L1234,"Denver, CO","Just a Wife, Mother, Nona, Sister, Daughter, Nanny and Patriot",1223,811,,DanScavino|EntheosShines|GenFlynn|LynnZee61472629|PressSec|dbongino|elenochle|prayingmedic|realDonaldTrump
Thu Jul 02 20:57:50 +0000 2020,1278795037703315470,RT @CompostCommie: George W. Bush and his people are teaming up with Biden to make the Democratic party into an explicitly pro-war party.,0,2,2895131521,Kelly is alone with thoughts again 🌹,SFIrishKelly,"San Francisco, CA","PLUR, Proud Leftie, Low tolerance for stupid bullshit, drives an old beetle. #USGovtmustresign #generalstrike",3107,2177,,CompostCommie
Thu Jul 02 20:58:23 +0000 2020,1278795177604403201,"RT @mj_hull: So why vote for me and @GreenPaulV for @TheGreenParty's Trade Union Liaison Officer?

Watch and find out about our skills &amp; ex…",0,6,273043742,🍉 Nannette Youssef 🍉,NannetteYoussef,"Norwich/ London, England ","🇬🇧/🇪🇬| Co-Chair @YGofColour | Councillor Nelson Ward, Norwich | MSc Public Policy, @UCL | She/ Her | Views etc",656,809,,GreenPaulV|TheGreenParty|mj_hull
Thu Jul 02 20:58:53 +0000 2020,1278795303571861504,@realDonaldTrump HOLD A PRESS CONFERENCE COWARD! #WorstPresidentEver #TrumpKnewAndDidNothing,0,0,370178512,Paul Gallo,paulgallo5,,,84,37,TrumpKnewAndDidNothing|WorstPresidentEver,realDonaldTrump
Thu Jul 02 20:59:07 +0000 2020,1278795359041486848,"@RonDeSantis @FLGOPMajority ,@MiamiHerald @orlandosentinel @SunSentinel @wjxt4 @FlaDems       Texas governor wakes up  issues mandatory face mask policy, DeSantis still thinks it's May 20th.  Clearly he's a Real Science Denier and Trump Sycophant.  https://t.co/LSIjkJXGwp",0,0,25001165,Michael Damico,DCofStaff,"Chester, Virginia","30 year retired Army Sergeant Major, 2 War Vet,Vietnam (68-69),199th Light Infantry Brigade Desert Storm (90-91) VII Corps.  Retired US Army Civil Servant",216,1075,,FLGOPMajority|FlaDems|MiamiHerald|RonDeSantis|SunSentinel|orlandosentinel|wjxt4
Thu Jul 02 20:59:08 +0000 2020,1278795364196323330,President Donald Trump or Congress : To close down the military base Fort Hood - Sign the Petition! https://t.co/Y4PHeTpEjE via @Change,0,2,1024709608328359936,valeria,vvaaal3,hou.,19//,570,832,,Change
Thu Jul 02 20:59:15 +0000 2020,1278795392587649024,@nickinsd @HeerJeet None of the girls claimed to have sex with Clinton. Trump is a pedophile though. If Clinton is guilty then he can share a jail cell with Trump though.,0,0,216491891,RaidersSixersYankees,BMoonan,,"Christian. Husband. Father. Raiders, Sixers and Yankees fanatic since mid-70s.",4441,2063,,HeerJeet|nickinsd
Thu Jul 02 20:59:23 +0000 2020,1278795428662669312,RT @NotHoodlum: Herman Cain was proudly ‘owning the libs’ by posting pictures of himself at Trump’s Tulsa Rally without a mask. Now he’s in…,0,1977,29398170,ALISOGAL✊🏼,ALISOGAL,"South OC, California, USA",#ImpeachedForLife #VoteTrumpOut #VoteBLUE #BlackLivesMatter✊🏼,3978,2218,,NotHoodlum
Thu Jul 02 20:59:34 +0000 2020,1278795473638133762,RT @Rschooley: There’s got to be some way to write about Trump’s self pity as the world burns that makes it completely clear he fanned the…,0,16,26200965,DJ Feldmeyer,djfoheso,Japan,,172,82,,Rschooley
Thu Jul 02 22:58:21 +0000 2020,1278825366266638336,"RT @realDonaldTrump: JOBS, JOBS, JOBS! #MAGA https://t.co/W3Ify8K2tH",0,32652,1565675515,Hironojp2000,seagreenjp2000,北海道 札幌市 。,"呟きは追々と更新していま す。ｸﾞﾙﾒ情報・歴史・政治に興味があります。大食い系の番組も好きです。
世代は50代。動物も大好きです。
世界で問題になっている動物虐待は
許さん！画像は拾い物です。川柳・
お笑い・Thunderbirdsが好きです。Instagramやってます。更新は不定期。Ｃ国・Ｋ国の侵略は許さん！",4975,4500,MAGA,realDonaldTrump
Thu Jul 02 22:58:34 +0000 2020,1278825420708810752,"@ExercisingBlows @watchoutisting @TaylorLorenz Don't ever again wonder how Trump got a pass for talking about grabbing women by the ...

Because apparently, our culture today is just find with that type of thing, even if it involves 15 year old girls.",0,0,2783484649,Janine Kube,KubeJ9,"North Carolina, USA","HS Science Teacher, Naturalist, & Former Volunteer with AmeriCorps. ""The bible tells us how to get to heaven, not how the heavens were made.""  #EmbraceDiversity",1960,1570,,ExercisingBlows|TaylorLorenz|watchoutisting
Thu Jul 02 22:58:52 +0000 2020,1278825495010967552,RT @catherineschwo3: @govkristinoem Trump and your governor doesn’t care if you get the virus. They have health insurance paid for by you t…,0,3,1251237050357026816,Trump the Golfman,golfman_the,,,7,12,,catherineschwo3|govkristinoem
Thu Jul 02 22:59:05 +0000 2020,1278825551151546370,You WONT BELIEVE What Joe Biden Said About TRUMP On National TV.. Joe FI... https://t.co/OwLMGf1Vaf via @YouTube,1,0,445840964,Vince,VinceVit5000,"Catalina Foothills, AZ",,1084,700,,YouTube
Thu Jul 02 22:59:09 +0000 2020,1278825567828107264,"RT @JustTheNews: .@NASCAR's @CoreyLaJoie to race Brickyard with car featuring 'Trump 2020' paint job #JustTheNews @alexnitzberg 
https://t.…",0,55,210685981,❌Gregory Waggoner ⭐⭐⭐,STORMBLADEX69,Seattle Area,"ExNavy Submariner, SciFi/Gadgets/Gaming Enthusiast/ NASCAR Fan #Veterans o7 🇺🇸 IFB 👉 #MAGA #Patriot s 🌩 #KAG Proudly FB @GenFlynn 🌟🌟🌟",17292,16373,JustTheNews,CoreyLaJoie|JustTheNews|NASCAR|alexnitzberg
Thu Jul 02 22:59:41 +0000 2020,1278825704155578368,@wmmII88 @realDonaldTrump in which time period has america ever been great lol,0,0,1182844919280357378,myiah,timotheeswhore,,i’d suck jonah hills peen for a penny and a jar of pickles,98,67,,realDonaldTrump|wmmII88
