ID,Severity,State,Timezone,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Crossing,Stop,Traffic_Signal,Sunrise_Sunset
A-1211839,3,MN,US/Central,93.2621915009515,63.66256181588144,30.02,6.0,False,False,False,Day
A-1213160,3,CT,US/Eastern,94.0,59.0,29.82,5.0,False,False,False,Night
A-121444,2,FL,US/Eastern,80.0,61.0,30.13,8.0,False,False,False,Night
A-1215378,2,PA,US/Eastern,77.0,61.0,30.6,8.0,False,False,False,Night
A-1215531,3,IN,US/Central,94.13620840246934,70.56171440406274,29.98,5.0,False,False,False,Night
A-1216967,3,TN,US/Central,93.14878162511825,43.704723722600214,29.98,6.0,False,False,False,Day
A-1217375,2,MI,US/Eastern,90.0,35.0,29.88,7.0,False,False,True,Day
A-1217675,2,PA,US/Eastern,72.0,50.0,29.95,7.0,False,False,False,Day
A-1218154,2,FL,US/Eastern,78.0,35.0,29.85,6.0,False,False,False,Day
A-1218192,2,FL,US/Eastern,82.0,65.0,30.35,7.0,False,False,True,Day
A-1218978,3,LA,US/Central,82.30868292678639,48.025219628531204,29.84,7.0,False,False,False,Day
A-1218991,2,LA,US/Central,84.69811988586255,38.26010384411783,30.1,8.0,False,False,False,Night
A-1220087,3,TX,US/Central,93.0445374721323,43.89104361752922,29.82,6.0,False,False,False,Night
A-1221492,3,FL,US/Eastern,89.0,70.0,29.97,6.0,False,False,False,Day
A-1222749,2,CO,US/Mountain,74.53016249276688,40.0,34.26048506047611,8.0,True,False,True,Day
A-1223474,3,KY,US/Eastern,80.0,47.0,30.03,4.0,False,False,False,Day
A-1224300,2,SC,US/Eastern,74.0,63.0,29.56,10.0,False,False,True,Day
A-1225756,2,DE,US/Eastern,75.0,36.0,29.83,8.0,False,False,False,Day
A-122679,3,FL,US/Eastern,94.0,72.0,29.96,7.0,False,False,False,Night
A-122730,3,FL,US/Eastern,80.0,41.0,30.08,6.0,False,False,False,Day
A-1228633,2,FL,US/Eastern,84.0,52.0,30.06,5.0,False,False,False,Day
A-1229207,3,IA,US/Central,91.99398126061048,33.401747294727926,29.99,6.0,False,False,False,Day
A-1231066,3,FL,US/Eastern,92.0,37.0,30.15,5.0,False,False,False,Night
A-1231485,2,FL,US/Eastern,82.0,38.0,29.86,6.0,False,True,False,Day
A-1231577,3,SC,US/Eastern,83.0,63.0,29.9,5.0,False,False,False,Day
A-1232728,3,PA,US/Eastern,82.0,59.0,30.16,7.0,False,False,False,Day
A-1232980,3,GA,US/Eastern,93.0,70.0,29.99,6.0,False,False,False,Day
A-123310,2,FL,US/Eastern,84.0,53.0,30.12,7.0,False,False,False,Night
A-123444,3,FL,US/Eastern,87.0,67.0,30.04,7.0,False,False,True,Day
A-1234976,3,MO,US/Central,89.19389058716258,35.955984759191196,30.05,6.0,False,False,False,Day
A-1236226,2,DE,US/Eastern,80.0,39.0,29.96,7.0,False,False,False,Day
A-1236310,3,NJ,US/Eastern,89.0,54.0,29.97,4.0,False,False,False,Night
A-1237253,3,GA,US/Eastern,87.0,46.0,30.1,6.0,False,False,False,Day
A-1237490,2,NE,US/Central,82.64597955597895,56.806647571014544,29.95,9.0,True,False,True,Day
A-1238409,3,AZ,US/Mountain,86.24493983764673,53.0,35.8736256131265,5.0,False,False,False,Day
A-1238671,3,MI,US/Eastern,88.0,66.0,29.93,2.0,False,False,False,Night
A-1239176,2,OH,US/Eastern,101.0,58.0,29.86,8.0,False,False,False,Night
A-1239627,3,FL,US/Eastern,81.0,42.0,29.92,5.0,False,False,False,Night
A-1240273,3,TX,US/Central,99.36554510989843,64.04922894259265,29.84,5.0,False,False,False,Day
A-1240293,2,TX,US/Central,81.68800722186386,62.48459223806381,29.75,6.0,False,False,False,Day
A-1240382,2,LA,US/Central,78.66474156597167,43.23630091800459,30.13,6.0,False,False,False,Day
A-1240430,2,TX,US/Central,73.0277628038671,21.13931505272975,29.68,7.0,True,False,True,Night
A-1241380,3,NJ,US/Eastern,87.0,53.0,29.78,6.0,False,False,False,Night
A-1241383,3,NY,US/Eastern,91.0,54.0,30.02,6.0,False,False,False,Night
A-1241743,2,FL,US/Eastern,74.0,45.0,29.75,7.0,True,False,False,Night
A-1242885,2,MA,US/Eastern,78.0,44.0,29.76,7.0,False,False,False,Day
A-124307,3,FL,US/Eastern,99.0,58.0,29.96,6.0,False,False,False,Day
A-1243269,3,IN,US/Eastern,93.0,51.0,29.82,4.0,False,False,False,Night
A-1243703,2,FL,US/Eastern,71.0,33.0,30.11,9.0,False,False,True,Night
A-1244408,2,IL,US/Central,85.8654969736048,27.21307061986885,30.12,6.0,False,False,False,Night
A-1245114,3,AZ,US/Mountain,95.45428194629248,75.0,35.90676089090985,5.0,False,False,False,Day
A-1246237,2,CA,US/Pacific,82.53405009765609,58.70936328674729,31.631163528389752,9.0,False,False,False,Night
A-1247324,3,FL,US/Eastern,89.0,63.0,30.01,5.0,False,False,False,Day
A-1247675,2,TX,US/Central,94.99505817611931,63.40005689623855,30.08,6.0,False,False,False,Day
A-1247791,2,OK,US/Central,88.71178381153341,45.2625008746092,29.78,9.0,False,True,False,Night
A-1250173,2,NC,US/Eastern,75.0,32.0,30.1,8.0,False,False,True,Day
A-1251824,2,MA,US/Eastern,74.0,39.0,29.73,8.0,False,False,False,Day
A-1253194,2,TX,US/Central,83.55818128451374,31.563494334300394,29.77,5.0,False,False,False,Day
A-1253336,2,OK,US/Central,81.18238830749782,25.523682670054775,30.04,7.0,True,False,True,Day
A-1255310,3,PA,US/Eastern,83.0,45.0,29.9,6.0,False,False,False,Day
A-1255616,2,NC,US/Eastern,74.0,35.0,30.15,7.0,True,False,False,Night
A-1255809,2,FL,US/Eastern,76.0,41.0,29.83,10.0,False,False,False,Day
A-1256117,2,MN,US/Central,82.0884640728585,55.799140655631916,30.05,9.0,False,False,False,Night
A-125648,2,FL,US/Eastern,76.0,36.0,30.0,9.0,False,False,False,Night
A-1256849,3,CA,US/Pacific,93.5394707093401,67.70235769538814,31.075551749901983,4.0,False,False,False,Night
A-1257946,2,NC,US/Eastern,69.0,57.0,29.83,10.0,False,False,False,Day
A-1258806,3,MO,US/Central,93.59619623331007,52.23071222568022,30.12,7.0,False,False,False,Night
A-1259001,3,IL,US/Central,101.06421922570286,63.38981718038306,29.98,3.0,False,False,False,Night
A-125965,2,FL,US/Eastern,89.0,42.0,30.12,7.0,False,False,True,Day
A-1260733,3,CA,US/Pacific,91.93653798531672,43.226723313436594,31.28368088485905,6.0,False,False,False,Day
A-126105,2,FL,US/Eastern,75.0,49.0,30.28,8.0,False,False,False,Day
A-1262273,2,FL,US/Eastern,73.0,54.0,30.12,9.0,False,False,True,Day
A-1262278,2,FL,US/Eastern,79.0,58.0,30.12,7.0,False,False,True,Day
A-1264127,2,OH,US/Eastern,86.0,51.0,30.18,8.0,False,False,False,Day
A-1264405,3,TX,US/Central,96.04301603495608,69.09120832285429,30.26,4.0,False,False,False,Day
A-126481,3,FL,US/Eastern,96.0,54.0,29.94,5.0,False,False,False,Day
A-1265036,3,IL,US/Central,104.2066747205462,76.86878326984001,29.95,5.0,False,False,False,Night
A-1265666,3,NJ,US/Eastern,91.0,66.0,30.24,6.0,False,False,False,Day
A-126671,3,FL,US/Eastern,86.0,36.0,29.9,8.0,False,False,False,Day
A-126735,3,FL,US/Eastern,85.0,48.0,30.0,5.0,False,False,False,Night
A-1267505,2,TX,US/Central,84.41313414007281,59.49193558131854,30.11,7.0,False,False,True,Day
A-127049,3,FL,US/Eastern,91.0,73.0,30.11,5.0,False,False,False,Day
A-1270545,3,IL,US/Central,88.56512725976602,40.273469748314355,29.72,4.0,False,False,False,Day
A-127145,3,FL,US/Eastern,97.0,38.0,30.13,6.0,False,False,False,Night
A-1271473,2,NM,US/Mountain,85.8939320489329,36.0,34.95075812637758,7.0,False,False,True,Day
A-1272647,3,IN,US/Central,91.04933663859002,68.29060628634768,30.13,5.0,False,False,False,Night
A-1272727,3,OH,US/Eastern,98.0,76.0,30.17,5.0,False,False,True,Day
A-1275393,2,NJ,US/Eastern,76.0,51.0,29.85,8.0,False,False,False,Day
A-1275980,3,FL,US/Eastern,83.0,57.0,30.09,5.0,False,False,False,Night
A-1276343,3,FL,US/Eastern,88.0,66.0,29.95,5.0,False,False,True,Night
A-1276541,3,MN,US/Central,94.44713384754536,59.06616261204358,29.89,4.0,False,False,False,Night
A-1277218,3,MS,US/Central,94.672836507656,66.8096004487306,30.01,5.0,False,False,False,Night
A-1277886,3,CA,US/Pacific,97.25722656309006,66.09906677319397,31.11606099842712,5.0,False,False,False,Day
A-1279532,3,SC,US/Eastern,93.0,68.0,30.01,5.0,False,False,False,Night
A-1280782,2,UT,US/Mountain,84.58557724917472,48.0,35.321570005632054,7.0,True,False,True,Night
A-1280895,2,TX,US/Mountain,89.89851606094018,48.0,34.5864422315766,8.0,False,False,False,Day
A-1281457,2,MI,US/Eastern,77.0,30.0,29.94,8.0,True,False,False,Day
A-1281701,3,GA,US/Eastern,95.0,40.0,30.08,7.0,False,False,False,Day
A-1282727,3,WA,US/Pacific,86.43823220666523,49.75481988067135,31.761664430236646,5.0,False,False,False,Day
A-1283077,2,NY,US/Eastern,75.0,53.0,29.82,7.0,False,False,False,Night
A-128352,2,FL,US/Eastern,77.0,52.0,30.18,7.0,True,False,True,Day
A-1283984,2,SC,US/Eastern,77.0,62.0,29.74,9.0,False,False,False,Day
A-128450,2,FL,US/Eastern,68.0,55.0,29.73,8.0,True,False,True,Day
A-1285716,2,MI,US/Eastern,87.0,35.0,29.87,7.0,False,False,False,Day
A-1285787,3,NY,US/Eastern,86.0,60.0,29.97,7.0,False,False,False,Day
A-1286568,2,NC,US/Eastern,77.0,42.0,30.17,7.0,True,False,True,Day
A-1287344,2,TX,US/Central,91.81423847856328,43.91086026185319,29.74,8.0,False,False,False,Day
A-1289496,2,FL,US/Eastern,77.0,32.0,30.16,6.0,False,False,False,Day
A-128951,2,FL,US/Eastern,85.0,52.0,29.86,7.0,True,False,False,Day
A-1291203,2,CA,US/Pacific,86.43765521692283,40.12648752584181,31.37933546333918,8.0,True,True,False,Day
A-1291512,3,RI,US/Eastern,97.0,58.0,29.91,6.0,False,False,False,Day
A-1293402,3,TX,US/Central,96.07381838840584,61.85738931669087,30.05,7.0,False,False,False,Day
A-1296595,3,AL,US/Central,94.57409629790106,62.46847422107251,30.04,5.0,False,False,False,Night
A-1297476,3,PA,US/Eastern,92.0,69.0,29.89,7.0,False,False,True,Day
A-1297774,3,WI,US/Central,88.2912243759207,59.158063319384446,29.98,7.0,False,False,False,Day
A-1298026,3,WA,US/Pacific,96.70581238807019,52.8005648275414,31.745662104097406,6.0,False,False,False,Day
A-129923,2,FL,US/Eastern,82.0,30.0,30.25,8.0,False,False,False,Day
A-1299832,2,NC,US/Eastern,81.0,53.0,29.98,8.0,False,False,False,Day
A-1300484,2,TX,US/Central,81.10123490201526,52.016452930378684,29.9,7.0,False,False,False,Day
A-130050,3,FL,US/Eastern,85.0,60.0,29.94,6.0,False,False,True,Day
A-130076,2,FL,US/Eastern,79.0,38.0,29.83,8.0,False,False,True,Night
A-1302813,2,SC,US/Eastern,83.0,49.0,30.18,9.0,False,False,False,Day
A-1304108,2,AZ,US/Mountain,85.04399343568616,35.0,34.208829124009995,8.0,False,False,True,Day
A-1304241,2,CA,US/Pacific,82.02900793784741,45.79493256883434,31.93191043239665,7.0,False,False,False,Night
A-1304382,3,CA,US/Pacific,81.22337869653984,55.769446597617495,31.54596091122508,4.0,False,False,False,Night
A-1305189,2,NC,US/Eastern,74.0,59.0,29.83,8.0,False,False,True,Day
A-1305685,3,SC,US/Eastern,87.0,45.0,30.01,5.0,False,False,False,Night
A-1307723,3,FL,US/Eastern,96.0,58.0,29.99,5.0,False,False,False,Night
A-1307988,2,IL,US/Central,85.18533229616222,55.77262696574744,30.26,6.0,False,False,False,Night
A-1308799,2,CA,US/Pacific,83.80839828182468,23.450437805790607,31.496507663775304,7.0,False,False,False,Day
A-1309993,3,TN,US/Central,89.2908185590154,67.62416399455226,30.06,6.0,False,False,False,Day
A-1312146,3,MA,US/Eastern,84.0,41.0,29.94,6.0,False,False,False,Day
A-1313124,2,GA,US/Eastern,68.0,59.0,30.09,7.0,False,False,False,Day
A-131323,2,FL,US/Eastern,80.0,53.0,30.1,8.0,True,False,True,Day
A-1313731,2,OK,US/Central,89.02140338936151,43.86341331247352,29.67,8.0,True,False,True,Day
A-1315029,3,NJ,US/Eastern,87.0,60.0,29.9,5.0,False,False,False,Night
A-1315558,2,NC,US/Eastern,83.0,52.0,29.95,8.0,False,False,True,Night
A-1315824,2,FL,US/Eastern,85.0,50.0,29.9,7.0,False,False,False,Night
A-1317593,3,MA,US/Eastern,89.0,47.0,30.1,6.0,False,False,False,Day
A-1317959,2,NJ,US/Eastern,75.0,30.0,29.88,7.0,False,False,False,Night
A-131887,2,FL,US/Eastern,77.0,45.0,30.1,7.0,False,False,False,Day
A-1319429,2,MN,US/Central,89.13542600224326,55.22678826623483,29.53,6.0,False,False,False,Day
A-1320464,3,TX,US/Central,91.8866103749285,63.562141435660195,30.04,6.0,False,False,False,Night
A-132055,3,FL,US/Eastern,96.0,70.0,29.95,5.0,False,False,False,Night
A-1321640,2,NE,US/Central,79.73714272491206,34.62769924033839,29.89,8.0,True,False,False,Day
A-1322331,3,NY,US/Eastern,98.0,74.0,29.94,4.0,False,False,False,Night
A-1323926,2,OK,US/Central,77.79128192402992,38.595818039010915,29.98,9.0,False,False,False,Day
A-132444,3,FL,US/Eastern,91.0,59.0,30.08,6.0,False,False,False,Day
A-132454,3,FL,US/Eastern,76.0,43.0,29.97,6.0,False,False,False,Day
A-1324785,3,CA,US/Pacific,90.4604197064953,36.72355226334161,31.797397372703543,4.0,False,False,False,Night
A-1325165,3,OH,US/Eastern,95.0,51.0,30.09,6.0,False,False,False,Day
A-1325484,2,NC,US/Eastern,74.0,52.0,29.76,7.0,False,False,True,Day
A-1329,3,CA,US/Pacific,90.81034714060684,30.97840071964516,31.61347407036363,6.0,False,False,False,Day
A-1329100,3,MN,US/Central,93.76476798999052,63.86186439373736,29.82,5.0,False,False,False,Night
A-1329313,2,TX,US/Central,83.40273487876364,29.2635768411094,30.08,9.0,False,False,False,Day
A-1329324,2,OK,US/Central,87.6202253312624,42.29329790267095,30.0,8.0,False,True,False,Day
A-1329498,3,TX,US/Central,89.63168340340982,43.1584267070528,29.79,4.0,False,False,False,Day
A-133030,3,FL,US/Eastern,90.0,37.0,30.02,7.0,False,False,False,Night
A-1331053,2,KY,US/Eastern,85.0,38.0,29.69,7.0,False,False,False,Day
A-1332332,2,OK,US/Central,84.25018584672478,53.23535008731568,29.86,6.0,False,False,False,Day
A-133260,3,FL,US/Eastern,95.0,69.0,29.95,7.0,False,False,False,Day
A-1333514,2,NH,US/Eastern,76.0,25.0,29.89,8.0,False,False,False,Day
A-1333607,2,NY,US/Eastern,81.0,54.0,29.67,7.0,False,False,False,Day
A-1333914,2,IN,US/Eastern,73.0,36.0,30.0,6.0,False,True,False,Day
A-1333996,3,KY,US/Eastern,85.0,40.0,30.04,7.0,False,False,False,Day
A-1334176,3,VA,US/Eastern,89.0,61.0,30.04,5.0,False,False,False,Day
A-1334594,2,SC,US/Eastern,87.0,58.0,29.89,8.0,False,False,False,Day
A-1335346,2,FL,US/Central,78.99124975437294,47.64512197948904,30.0,9.0,False,False,True,Day
A-1335359,2,TN,US/Central,86.06486422450652,65.20671525918401,30.23,9.0,True,False,False,Day
A-1335437,3,TN,US/Central,94.48424108248221,50.87399193038007,29.83,5.0,False,False,False,Day
A-1335688,3,OR,US/Pacific,92.45020383054421,54.99102176350807,31.77050879466144,7.0,False,False,False,Day
A-1336197,3,MI,US/Eastern,93.0,75.0,30.15,5.0,False,False,False,Day
A-1337787,2,IN,US/Eastern,83.0,49.0,29.99,7.0,False,False,False,Day
A-1337930,2,NC,US/Eastern,91.0,72.0,29.84,7.0,False,False,False,Night
A-1339,3,CA,US/Pacific,92.1195573582969,57.15948567877276,31.09636377788709,6.0,False,False,False,Day
A-1339772,3,CA,US/Pacific,81.2364808259508,30.93250535303198,31.10971986021799,5.0,False,False,False,Night
A-1339875,3,CA,US/Pacific,93.51311361662171,48.52381264316399,31.462659452973835,6.0,False,False,False,Day
A-1340017,3,MI,US/Eastern,85.0,54.0,30.24,4.0,False,False,False,Night
A-1341562,2,KS,US/Central,87.54593417916112,62.91010719634198,30.25,7.0,False,False,False,Day
A-134173,2,FL,US/Eastern,76.0,50.0,29.8,9.0,False,False,False,Night
A-1342371,3,WA,US/Pacific,97.31447734964455,58.95743297364155,31.749783331554397,5.0,False,False,False,Night
A-1342797,2,CA,US/Pacific,82.06507030263502,42.83787011779535,31.915011037979596,8.0,False,False,False,Day
A-134396,3,FL,US/Eastern,89.0,49.0,29.98,6.0,False,False,False,Day
A-1344928,3,MN,US/Central,98.18262701040585,48.06035921983249,30.0,6.0,False,False,False,Day
A-1345006,2,IL,US/Central,88.14565037731583,37.52369760450795,30.09,8.0,False,False,True,Day
A-1345805,3,TX,US/Central,98.15389949494288,48.787030993314325,29.9,6.0,False,False,True,Day
A-1346298,3,CA,US/Pacific,85.88919877160713,59.41888564186231,31.10901584945662,6.0,True,False,True,Night
A-134666,2,FL,US/Eastern,76.0,44.0,30.3,10.0,True,False,False,Day
A-134668,2,FL,US/Eastern,80.0,36.0,30.23,7.0,False,False,True,Day
A-1346834,2,NJ,US/Eastern,68.0,40.0,30.01,9.0,False,False,False,Night
A-1347870,3,GA,US/Eastern,91.0,72.0,30.1,4.0,False,False,False,Day
A-1347895,3,GA,US/Eastern,93.0,49.0,30.0,6.0,False,False,False,Day
A-1348142,3,MO,US/Central,86.3580003209606,36.89997066756687,29.99,5.0,False,False,False,Night
A-1348400,2,TX,US/Central,77.1114560223836,58.07065355421449,29.75,8.0,False,False,False,Day
A-1349937,3,WA,US/Pacific,96.35870183845591,32.477384426958714,31.617836376083364,5.0,False,False,False,Night
A-1350376,2,NC,US/Eastern,94.0,62.0,30.08,9.0,False,False,False,Day
A-1352304,3,IL,US/Central,93.50911662551223,69.78515824311206,29.92,5.0,False,False,False,Day
A-1355233,2,IL,US/Central,85.33434367463583,49.01716678118007,29.91,7.0,False,False,True,Day
A-1357932,2,SC,US/Eastern,79.0,58.0,29.94,9.0,False,False,False,Day
A-1358523,3,TX,US/Central,85.0657385331068,67.38039615643484,29.98,7.0,False,False,False,Day
A-1359020,2,OR,US/Pacific,70.92233025605539,37.923270786180524,31.559936199294196,9.0,True,False,True,Night
A-1360363,2,NC,US/Eastern,80.0,59.0,29.77,6.0,False,False,False,Day
A-1361193,2,IL,US/Central,86.90546978328157,53.608041072862726,30.28,7.0,False,False,False,Day
A-1362629,2,MI,US/Eastern,86.0,59.0,29.91,7.0,False,False,True,Day
A-1362744,3,NY,US/Eastern,85.0,51.0,30.03,6.0,False,False,True,Night
A-1362955,3,PA,US/Eastern,92.0,51.0,30.03,4.0,False,False,False,Day
A-1363881,2,SC,US/Eastern,81.0,30.0,29.83,9.0,False,False,False,Day
A-1364441,3,TX,US/Central,95.10329045958086,74.10325085302902,29.82,4.0,False,False,False,Night
A-1366759,2,MN,US/Central,80.72907583358538,54.77880445491977,30.12,8.0,False,False,False,Day
A-1366833,2,LA,US/Central,83.22068423994678,49.467623339556866,29.9,7.0,False,False,False,Day
A-1367216,2,MI,US/Eastern,81.0,49.0,29.96,6.0,False,False,False,Day
A-1369898,2,MA,US/Eastern,83.0,34.0,30.12,8.0,False,False,False,Day
A-1370241,3,CT,US/Eastern,85.0,35.0,30.19,4.0,False,False,False,Day
A-1370400,3,IN,US/Central,94.51575799003567,41.40628510840979,30.05,7.0,False,False,False,Day
A-1370759,2,NC,US/Eastern,71.0,30.0,30.01,6.0,True,False,True,Day
A-1373795,2,FL,US/Eastern,83.0,62.0,30.09,8.0,False,False,False,Night
A-1375564,3,NH,US/Eastern,95.0,54.0,29.86,4.0,False,False,False,Day
A-137734,3,FL,US/Eastern,94.0,73.0,29.99,6.0,False,False,True,Night
A-1377488,3,LA,US/Central,98.67136705259978,51.55731529258038,30.14,4.0,False,False,False,Day
A-1377704,3,TX,US/Central,92.79782421856342,33.611543531232066,30.19,5.0,True,False,False,Night
A-1378703,3,NY,US/Eastern,85.0,56.0,30.0,4.0,False,False,False,Day
A-1379461,2,VA,US/Eastern,74.0,36.0,30.19,6.0,False,False,True,Night
A-1379801,3,SC,US/Eastern,83.0,54.0,29.91,7.0,False,False,False,Day
A-1382385,2,CA,US/Pacific,88.13766782046433,28.03004813620901,31.388849153128913,8.0,False,False,False,Night
A-1384513,2,SC,US/Eastern,78.0,32.0,29.79,6.0,False,False,False,Day
A-1384932,2,LA,US/Central,73.61361935326022,29.883423159869157,30.02,7.0,False,False,False,Day
A-1385064,2,TX,US/Central,74.87074006183462,24.52670008800811,29.54,9.0,False,False,False,Day
A-1385387,2,AL,US/Central,83.77345235239736,59.33883693134216,29.94,8.0,False,False,False,Day
A-1385765,2,CA,US/Pacific,72.72680140761562,22.800689962200266,31.55394146389017,8.0,False,False,False,Night
A-1386477,2,NY,US/Eastern,86.0,53.0,30.14,8.0,False,False,False,Day
A-1387293,2,FL,US/Eastern,87.0,62.0,29.85,8.0,False,False,False,Day
A-1390436,2,IL,US/Central,74.85913817362504,24.803557121084193,30.15,9.0,False,False,True,Day
A-1390687,2,LA,US/Central,83.69333955120564,47.97605134100848,30.41,6.0,False,False,False,Day
A-1390961,3,MS,US/Central,99.70937763856102,56.76773289825762,29.88,7.0,False,False,False,Day
A-1391402,3,CA,US/Pacific,86.48287382120773,32.53059249003488,31.18803117750169,6.0,False,False,False,Day
A-1392385,3,CA,US/Pacific,97.15670543981346,46.80241949336063,31.700344047093903,6.0,False,False,False,Night
A-1392661,2,SC,US/Eastern,77.0,39.0,30.12,6.0,False,False,False,Day
A-1392740,2,OK,US/Central,85.38169443549886,39.73311710246426,29.94,6.0,True,False,False,Night
A-1393353,2,IN,US/Eastern,68.0,44.0,30.23,8.0,True,False,False,Night
A-1393682,3,GA,US/Eastern,93.0,36.0,30.01,5.0,False,False,False,Day
A-1393768,4,GA,US/Eastern,95.0,42.0,31.0,4.0,False,False,False,Day
A-1395736,3,MO,US/Central,85.03404493261746,43.76254017171632,29.97,4.0,False,False,False,Day
A-1396050,2,LA,US/Central,77.50315057336172,47.64724386989631,30.13,7.0,False,False,False,Day
A-1397393,3,PA,US/Eastern,88.0,43.0,30.08,7.0,False,False,False,Day
A-1398489,3,TX,US/Central,88.90947668178808,40.659534728656475,30.0,7.0,False,False,False,Night
A-1399911,3,MI,US/Eastern,95.0,49.0,30.12,4.0,False,False,False,Day
A-1401400,2,LA,US/Central,84.90638832603895,58.729062295632765,29.88,7.0,False,False,False,Day
A-1401634,2,LA,US/Central,75.28760720214765,59.636588206938974,29.95,7.0,False,False,False,Day
